message,label
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/nm77s1 to verify.		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/73s7lh.		
You have been invited to a secret lottery. Visit http://bit.ly/b5fewi to join and win big.		
Did you see the match last night? Incredible game!		
Hey, are we still meeting at 6 PM tonight?		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
Happy Birthday! ðŸŽ‰ Wish you all the best.		
Good morning! Hope you have a great day!		
WhatsApp is shutting down. Activate your account at http://bit.ly/teoiny.		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
I'm running a bit late, be there in 10 mins.		
I'm running a bit late, be there in 10 mins.		
Good morning! Hope you have a great day!		
Call me when you're free, need to discuss something.		
I'm running a bit late, be there in 10 mins.		
URGENT: Your WhatsApp account will be blocked in 24h. Click http://bit.ly/7snzng to verify.		
You have been invited to a secret lottery. Visit http://bit.ly/k2ux8c to join and win big.		
I'm running a bit late, be there in 10 mins.		
Can you send me the notes from today's class?		
Good morning! Hope you have a great day!		
Did you see the match last night? Incredible game!		
Can you send me the notes from today's class?		
Can you send me the notes from today's class?		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
I'm running a bit late, be there in 10 mins.		
Your number has been selected for a lucky draw. Win now at http://bit.ly/n8thty.		
WhatsApp is shutting down. Activate your account at http://bit.ly/rlzlnv.		
You have been invited to a secret lottery. Visit http://bit.ly/wd9i3n to join and win big.		
Can you send me the notes from today's class?		
You have been invited to a secret lottery. Visit http://bit.ly/mzarqc to join and win big.		
Good morning! Hope you have a great day!		
Free Netflix subscription for 3 months! Register at http://bit.ly/1n6l1y.		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/qzq27y.		
Receive money from Paytm Cashback. Claim at http://bit.ly/2gfw1d.		
WhatsApp is shutting down. Activate your account at http://bit.ly/c7cxya.		
Don't forget to bring your ID for the exam.		
Call me when you're free, need to discuss something.		
Good morning! Hope you have a great day!		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/yshapw to verify.		
Your number has been selected for a lucky draw. Win now at http://bit.ly/auj35t.		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
Your number has been selected for a lucky draw. Win now at http://bit.ly/928uq9.		
You have been invited to a secret lottery. Visit http://bit.ly/dnf6oz to join and win big.		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/q8wbbv.		
WhatsApp is shutting down. Activate your account at http://bit.ly/r3qafv.		
Call me when you're free, need to discuss something.		
I'm running a bit late, be there in 10 mins.		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
WhatsApp is shutting down. Activate your account at http://bit.ly/en7vnl.		
Free Netflix subscription for 3 months! Register at http://bit.ly/rcs4sm.		
Happy Birthday! ðŸŽ‰ Wish you all the best.		
Good morning! Hope you have a great day!		
Happy Birthday! ðŸŽ‰ Wish you all the best.		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
Hey, are we still meeting at 6 PM tonight?		
Your number has been selected for a lucky draw. Win now at http://bit.ly/o3d3h5.		
Receive money from Paytm Cashback. Claim at http://bit.ly/6j1jmf.		
Good morning! Hope you have a great day!		
You have been invited to a secret lottery. Visit http://bit.ly/hekmdd to join and win big.		
Call me when you're free, need to discuss something.		
Receive money from Paytm Cashback. Claim at http://bit.ly/dtp7nz.		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
Did you see the match last night? Incredible game!		
Your number has been selected for a lucky draw. Win now at http://bit.ly/8m7sw9.		
I'm running a bit late, be there in 10 mins.		
Free Netflix subscription for 3 months! Register at http://bit.ly/5rmzzd.		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
You have been invited to a secret lottery. Visit http://bit.ly/o02wqj to join and win big.		
Happy Birthday! ðŸŽ‰ Wish you all the best.		
Don't forget to bring your ID for the exam.		
Receive money from Paytm Cashback. Claim at http://bit.ly/0o8h4o.		
Hey, are we still meeting at 6 PM tonight?		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/hrt2nk to verify.		
Receive money from Paytm Cashback. Claim at http://bit.ly/m9k96t.		
Receive money from Paytm Cashback. Claim at http://bit.ly/1objq2.		
I'm running a bit late, be there in 10 mins.		
Let's catch up this weekend!		
Your number has been selected for a lucky draw. Win now at http://bit.ly/onvy3f.		
Call me when you're free, need to discuss something.		
Don't forget to bring your ID for the exam.		
URGENT: Your WhatsApp account will be blocked in 24h. Click http://bit.ly/i6s09t to verify.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/38fwbp to verify.		
Receive money from Paytm Cashback. Claim at http://bit.ly/17npu2.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/iazniz to verify.		
Call me when you're free, need to discuss something.		
Can you send me the notes from today's class?		
You have been invited to a secret lottery. Visit http://bit.ly/dzbob3 to join and win big.		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
Your number has been selected for a lucky draw. Win now at http://bit.ly/us19m4.		
You have been invited to a secret lottery. Visit http://bit.ly/zdfse3 to join and win big.		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
Don't forget to bring your ID for the exam.		
URGENT: Your WhatsApp account will be blocked in 24h. Click http://bit.ly/4nl55s to verify.		
Did you see the match last night? Incredible game!		
You have been invited to a secret lottery. Visit http://bit.ly/wdx848 to join and win big.		
You have been invited to a secret lottery. Visit http://bit.ly/pze58n to join and win big.		
Where did you keep the charger?		
Good morning! Hope you have a great day!		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/jfnufj.		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
Your number has been selected for a lucky draw. Win now at http://bit.ly/iub7hb.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/x51rfh to verify.		
Receive money from Paytm Cashback. Claim at http://bit.ly/w50x6o.		
Can you send me the notes from today's class?		
Hey, are we still meeting at 6 PM tonight?		
Good morning! Hope you have a great day!		
Can you send me the notes from today's class?		
URGENT: Your WhatsApp account will be blocked in 24h. Click http://bit.ly/7t1wu7 to verify.		
Don't forget to bring your ID for the exam.		
Receive money from Paytm Cashback. Claim at http://bit.ly/4hekqk.		
Don't forget to bring your ID for the exam.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/8gf33d to verify.		
You have been invited to a secret lottery. Visit http://bit.ly/7u5ml1 to join and win big.		
I'm running a bit late, be there in 10 mins.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/2qhzmw to verify.		
Free Netflix subscription for 3 months! Register at http://bit.ly/3c6bit.		
Happy Birthday! ðŸŽ‰ Wish you all the best.		
URGENT: Your WhatsApp account will be blocked in 24h. Click http://bit.ly/6s8rqf to verify.		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/arl76x.		
Good morning! Hope you have a great day!		
Did you see the match last night? Incredible game!		
Let's catch up this weekend!		
Can you send me the notes from today's class?		
Did you see the match last night? Incredible game!		
Don't forget to bring your ID for the exam.		
Can you send me the notes from today's class?		
You have been invited to a secret lottery. Visit http://bit.ly/ysr3ao to join and win big.		
Can you send me the notes from today's class?		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/u81u2y.		
WhatsApp is shutting down. Activate your account at http://bit.ly/muj7oa.		
Can you send me the notes from today's class?		
Good morning! Hope you have a great day!		
I'm running a bit late, be there in 10 mins.		
URGENT: Your WhatsApp account will be blocked in 24h. Click http://bit.ly/t6qr92 to verify.		
Hey, are we still meeting at 6 PM tonight?		
Hey, are we still meeting at 6 PM tonight?		
Let's catch up this weekend!		
Can you send me the notes from today's class?		
Receive money from Paytm Cashback. Claim at http://bit.ly/af5ic9.		
Let's catch up this weekend!		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
WhatsApp is shutting down. Activate your account at http://bit.ly/0490q4.		
Call me when you're free, need to discuss something.		
Your number has been selected for a lucky draw. Win now at http://bit.ly/5854a1.		
Receive money from Paytm Cashback. Claim at http://bit.ly/zh4ni4.		
You have been invited to a secret lottery. Visit http://bit.ly/lduimm to join and win big.		
I'm running a bit late, be there in 10 mins.		
Hey, are we still meeting at 6 PM tonight?		
Free Netflix subscription for 3 months! Register at http://bit.ly/kcmdba.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/xm5sc4 to verify.		
Let's catch up this weekend!		
Did you see the match last night? Incredible game!		
Call me when you're free, need to discuss something.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/ml7vxq to verify.		
Congratulations! You've won a â‚¹5000 Amazon voucher! Reply 'CLAIM' now.		
Don't forget to bring your ID for the exam.		
Receive money from Paytm Cashback. Claim at http://bit.ly/z85d82.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/drw05j to verify.		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/9160hv.		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
âš ï¸ Security Alert: Suspicious login detected. Click http://bit.ly/dn0vh0 to verify.		
Let's catch up this weekend!		
Call me when you're free, need to discuss something.		
Call me when you're free, need to discuss something.		
Hey, are we still meeting at 6 PM tonight?		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
Hey, are we still meeting at 6 PM tonight?		
Your number has been selected for a lucky draw. Win now at http://bit.ly/nqknir.		
Good morning! Hope you have a great day!		
URGENT: Your WhatsApp account will be blocked in 24h. Click http://bit.ly/3kiwyx to verify.		
Happy Birthday! ðŸŽ‰ Wish you all the best.		
Get free recharge worth â‚¹100. Just forward this message to 10 people and click http://bit.ly/yooxeb.		
Don't forget to bring your ID for the exam.		
Receive money from Paytm Cashback. Claim at http://bit.ly/awlqkt.		
Where did you keep the charger?		
Good morning! Hope you have a great day!		
You have been invited to a secret lottery. Visit http://bit.ly/hchxrm to join and win big.		
Hey, are we still meeting at 6 PM tonight?		
Hi, I'm from WhatsApp Support. Please share your OTP to secure your account.		
